X,Y,OBJECTID,ID,TYPE,SOURCE,LATITUDE,LONGITUDE,DATETIME,AUTOACKNOWLEDGED,INDC,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-76.9740000009397,38.8559999972069,51880,7D159767,Multiple_Gunshots,WashingtonDC7D,38.856,-76.974,2015/01/01 05:13:54+00,,,ShotSpotter_51880,{C90373C1-453F-4DEE-A14E-C8D87EC35B8D},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:01+00
-76.9919999938972,38.8330000024771,51881,7D159768,Multiple_Gunshots,WashingtonDC7D,38.833,-76.992,2015/01/01 05:14:00+00,,,ShotSpotter_51881,{745A71F2-2BEB-4090-8603-4C863515A0B0},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:01+00
-77.0009999994313,38.9169999981987,51882,5D47956,Single_Gunshot,WashingtonDC5D,38.917,-77.001,2015/01/01 05:14:03+00,,,ShotSpotter_51882,{1DF6E7A7-755A-41FC-B3BA-7BBB870AAD60},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:03+00
-76.9500000045781,38.8860000012176,51883,6D125314,Multiple_Gunshots,WashingtonDC6D,38.886,-76.95,2015/01/01 05:14:07+00,,,ShotSpotter_51883,{4D6CE215-7402-4ED2-8DBE-7E5C0A6ADAC8},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:39+00
-76.9929999963065,38.8300000048466,51884,7D159769,Single_Gunshot,WashingtonDC7D,38.83,-76.993,2015/01/01 05:14:10+00,,,ShotSpotter_51884,{29BEE97D-DE18-422D-B27D-34F6B323F965},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:16+00
-76.9969999978621,38.9090000004146,51885,5D47957,Multiple_Gunshots,WashingtonDC5D,38.909,-76.997,2015/01/01 05:14:17+00,,,ShotSpotter_51885,{5A88D1B8-F344-4C54-912D-3A0D48142CD1},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:57+00
-77.0260000031687,38.9519999976997,51886,4D42323,Multiple_Gunshots,WashingtonDC4D,38.952,-77.026,2015/01/01 05:14:19+00,,,ShotSpotter_51886,{52C5201C-E885-4022-8B8D-05ED9A06AE08},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:57+00
-76.9880000022367,38.8950000034953,51887,1D64930,Multiple_Gunshots,WashingtonDC1D,38.895,-76.988,2015/01/01 05:14:19+00,,,ShotSpotter_51887,{F1CBDDD7-BE8C-4BBB-985E-48B20E0BB89B},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:07+00
-77.0300000004095,38.9399999968117,51888,4D42324,Single_Gunshot,WashingtonDC4D,38.94,-77.03,2015/01/01 05:14:27+00,,,ShotSpotter_51888,{5A52EE03-D0A5-442C-A975-56E172957FC3},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:39+00
-77.0349999959753,38.9339999979945,51889,3D48857,Multiple_Gunshots,WashingtonDC3D,38.934,-77.035,2015/01/01 05:14:27+00,,,ShotSpotter_51889,{03906C2E-D7CC-4C20-B385-948338D71A60},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:50+00
-76.9910000029651,38.8409999975886,51890,7D159771,Multiple_Gunshots,WashingtonDC7D,38.841,-76.991,2015/01/01 05:14:29+00,,,ShotSpotter_51890,{2DADFC21-4979-4B74-A2D1-F5EE73A40BA3},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:57+00
-76.9880000022367,38.8950000034953,51891,1D64931,Multiple_Gunshots,WashingtonDC1D,38.895,-76.988,2015/01/01 05:14:30+00,,,ShotSpotter_51891,{FE56D218-4F50-4529-93FC-934E5A629D25},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:24+00
-77.002999999427,38.916000002902,51892,5D47959,Multiple_Gunshots,WashingtonDC5D,38.916,-77.003,2015/01/01 05:14:32+00,,,ShotSpotter_51892,{D6A8EBC4-C1B6-41FE-B04B-5DDD1B2EB38B},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:57+00
-77.0360000043333,38.9329999975527,51893,4D42325,Multiple_Gunshots,WashingtonDC4D,38.933,-77.036,2015/01/01 05:14:35+00,,,ShotSpotter_51893,{1BB36E2B-9594-4727-8291-6CD6EEFEC4A7},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:14+00
-76.9719999984817,38.8539999964506,51894,7D160379,Multiple_Gunshots,WashingtonDC7D,38.854,-76.972,2015/02/19 14:49:26+00,,,ShotSpotter_51894,{108A04D7-562C-4651-8061-470C826F5127},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:07+00
-76.9989999963511,38.8589999999977,51895,7D160382,Multiple_Gunshots,WashingtonDC7D,38.859,-76.999,2015/02/20 00:11:14+00,,,ShotSpotter_51895,{FD921C1E-0756-4821-8349-C0BCB9F08D04},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:50+00
-77.0089999938733,38.8250000044161,51896,7D160385,Multiple_Gunshots,WashingtonDC7D,38.825,-77.009,2015/02/21 02:35:20+00,,,ShotSpotter_51896,{5D0CEBA2-0D63-4628-B98C-8F2522B7A0D3},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:59+00
-76.9599999945852,38.8770000034584,51897,6D126293,Multiple_Gunshots,WashingtonDC6D,38.877,-76.96,2015/02/21 02:43:22+00,,,ShotSpotter_51897,{98BC2389-2586-437A-BFB3-D3600EC17DB9},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:51+00
-77.011000003238,38.9040000038373,51898,5D48329,Multiple_Gunshots,WashingtonDC5D,38.904,-77.011,2015/02/21 03:45:09+00,,,ShotSpotter_51898,{C64CB007-CA66-404F-9B3A-5A29F7A1AF49},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:47+00
-77.0019999996773,38.8299999992905,51899,7D160386,Single_Gunshot,WashingtonDC7D,38.83,-77.002,2015/02/21 05:14:41+00,,,ShotSpotter_51899,{D463251D-02F5-4750-BD64-6A091D2D9DCB},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:45+00
-77.0019999996773,38.8299999992905,51900,7D160387,Multiple_Gunshots,WashingtonDC7D,38.83,-77.002,2015/02/21 05:14:56+00,,,ShotSpotter_51900,{C8A77C92-79A4-4949-9E66-5328360A380A},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:22+00
-76.9449999963386,38.8859999969716,51901,6D126295,Single_Gunshot,WashingtonDC6D,38.886,-76.945,2015/02/21 06:57:41+00,,,ShotSpotter_51901,{EEE8784B-1B53-41ED-9CB2-38BB4E692EF4},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:40+00
-76.9709999970039,38.8459999981801,51902,7D160388,Single_Gunshot,WashingtonDC7D,38.846,-76.971,2015/02/21 08:02:54+00,,,ShotSpotter_51902,{91C5EB89-529B-42EE-A5AA-56ED4A46C53A},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:55+00
-76.9719999937797,38.8410000044327,51903,7D160389,Multiple_Gunshots,WashingtonDC7D,38.841,-76.972,2015/02/21 09:13:47+00,,,ShotSpotter_51903,{258FDDC6-8EC1-4A1C-B574-16A7BEFCD974},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:11+00
-76.9880000044723,38.8370000013703,51904,7D160390,Multiple_Gunshots,WashingtonDC7D,38.837,-76.988,2015/02/21 10:11:45+00,,,ShotSpotter_51904,{70B822BC-1539-4BF8-B4DF-2914BCE45849},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:51+00
-76.9969999969558,38.8580000035854,51905,7D160391,Multiple_Gunshots,WashingtonDC7D,38.858,-76.997,2015/02/21 15:54:03+00,,,ShotSpotter_51905,{3DE06F3F-8C04-4EA3-8DE0-5FFD8762F879},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:57+00
-76.9870000049138,38.8399999978856,51906,7D160392,Multiple_Gunshots,WashingtonDC7D,38.84,-76.987,2015/02/21 16:48:40+00,,,ShotSpotter_51906,{BEC7C766-CCE4-458F-B568-BBE8F1FAE530},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:44+00
-77.0180000017248,38.9429999967756,51907,4D42353,Single_Gunshot,WashingtonDC4D,38.943,-77.018,2015/01/01 05:30:57+00,,,ShotSpotter_51907,{A589E6C1-E6B2-4D78-930C-D7CC2824D722},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:42+00
-76.972999995183,38.8979999973156,51908,1D64962,Single_Gunshot,WashingtonDC1D,38.898,-76.973,2015/01/01 05:30:58+00,,,ShotSpotter_51908,{F055E388-E91C-48F0-911F-B611D7B64D79},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:53+00
-76.9269999978151,38.8810000000691,51909,6D125392,Multiple_Gunshots,WashingtonDC6D,38.881,-76.927,2015/01/01 05:31:10+00,,,ShotSpotter_51909,{916DB7C6-F98A-4373-BCA5-C346A33B7593},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:50+00
-77.0219999991252,38.9429999969618,51910,4D42354,Single_Gunshot,WashingtonDC4D,38.943,-77.022,2015/01/01 05:31:24+00,,,ShotSpotter_51910,{A1EF29CA-4FD3-4ED1-8DE1-C4A30FA3B771},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:42+00
-76.9389999962545,38.8810000014544,51911,6D125393,Multiple_Gunshots,WashingtonDC6D,38.881,-76.939,2015/01/01 05:31:50+00,,,ShotSpotter_51911,{DF37EADC-8FBC-4159-BF90-FC88A675C99D},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:20+00
-76.9910000042477,38.8599999979244,51912,7D159847,Multiple_Gunshots,WashingtonDC7D,38.86,-76.991,2015/01/01 05:31:54+00,,,ShotSpotter_51912,{5F594F21-3C2B-410E-AA5A-9218B02AA1BA},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:55+00
-76.9399999970383,38.8809999969635,51913,6D125394,Multiple_Gunshots,WashingtonDC6D,38.881,-76.94,2015/01/01 05:31:59+00,,,ShotSpotter_51913,{55CA0F8F-2870-4756-A66F-B029B2FB8FA2},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:43+00
-76.9790000045108,38.8989999960791,51914,1D64963,Single_Gunshot,WashingtonDC1D,38.899,-76.979,2015/01/01 05:32:06+00,,,ShotSpotter_51914,{DF3C0542-DAF2-44FB-B49B-90254EC67576},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:59+00
-76.9880000044723,38.8370000013703,51915,7D159778,Multiple_Gunshots,WashingtonDC7D,38.837,-76.988,2015/01/01 05:15:42+00,,,ShotSpotter_51915,{92F1DD6D-179D-4A4B-B053-7DAAEAA247B7},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:33+00
-76.9159999975089,38.8890000007417,51916,6D125326,Gunshot_or_Firecracker,WashingtonDC6D,38.889,-76.916,2015/01/01 05:15:45+00,,,ShotSpotter_51916,{792B5B34-8DFC-4DC5-91D6-8CF08CC23ED3},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:09+00
-77.0349999959753,38.9339999979945,51917,3D48864,Multiple_Gunshots,WashingtonDC3D,38.934,-77.035,2015/01/01 05:15:48+00,,,ShotSpotter_51917,{AAA083AE-F8C9-497D-A2C5-7F39550919DC},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:38+00
-77.0270000036069,38.9420000016713,51918,4D42330,Gunshot_or_Firecracker,WashingtonDC4D,38.942,-77.027,2015/01/01 05:15:54+00,,,ShotSpotter_51918,{805CB904-1D9A-4288-AA76-8EDCFF3D0191},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:49+00
-76.9980000031286,38.8289999964404,51919,7D159779,Multiple_Gunshots,WashingtonDC7D,38.829,-76.998,2015/01/01 05:15:56+00,,,ShotSpotter_51919,{7CD8F3B6-4385-4E0A-AC39-A4F9598F10A2},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:55+00
-76.965999998542,38.9320000000038,51920,5D47966,Single_Gunshot,WashingtonDC5D,38.932,-76.966,2015/01/01 05:15:56+00,,,ShotSpotter_51920,{D079340B-2A0F-45BE-8050-27526F9F6F98},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:07+00
-77.0349999959753,38.9339999979945,51921,3D48865,Multiple_Gunshots,WashingtonDC3D,38.934,-77.035,2015/01/01 05:16:00+00,,,ShotSpotter_51921,{BE14EEE3-1C5A-4C95-8827-85097F4B1D7C},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:40+00
-77.005000001751,38.8310000021183,51922,7D159781,Multiple_Gunshots,WashingtonDC7D,38.831,-77.005,2015/01/01 05:16:01+00,,,ShotSpotter_51922,{9891A8CF-881C-41EA-9EFC-94B6DDACE7E4},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:45+00
-77.0040000004259,38.8300000018957,51923,7D159780,Single_Gunshot,WashingtonDC7D,38.83,-77.004,2015/01/01 05:16:01+00,,,ShotSpotter_51923,{2CF73A3C-CB89-43E3-A3C0-9BF10502C062},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:47+00
-76.9400000004491,38.9119999974753,51924,6D125327,Multiple_Gunshots,WashingtonDC6D,38.912,-76.94,2015/01/01 05:16:02+00,,,ShotSpotter_51924,{DA996CA0-872D-4761-9B81-F60E959C6B84},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:09+00
-76.9949999997359,38.8269999993009,51925,7D159782,Multiple_Gunshots,WashingtonDC7D,38.827,-76.995,2015/01/01 05:16:03+00,,,ShotSpotter_51925,{61682431-21CB-4359-B3AF-35DA1BA1F9E4},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:24+00
-77.0350000024729,38.9350000007733,51926,4D42331,Multiple_Gunshots,WashingtonDC4D,38.935,-77.035,2015/01/01 05:16:05+00,,,ShotSpotter_51926,{94FA5F4A-5577-43A4-9455-6B6B2461BBE7},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:46+00
-77.0030000023428,38.9210000043889,51927,5D47967,Gunshot_or_Firecracker,WashingtonDC5D,38.921,-77.003,2015/01/01 05:16:11+00,,,ShotSpotter_51927,{2DAA8844-9AB8-4243-913B-35F8F41A5B56},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:07+00
-76.9949999997359,38.8269999993009,51928,7D159783,Multiple_Gunshots,WashingtonDC7D,38.827,-76.995,2015/01/01 05:16:13+00,,,ShotSpotter_51928,{6555047F-4599-43A5-8D26-61B71A584587},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:55+00
-77.0069999946199,38.9260000011911,51929,4D42332,Single_Gunshot,WashingtonDC4D,38.926,-77.007,2015/01/01 05:16:17+00,,,ShotSpotter_51929,{530071BC-3607-40DD-9CAE-FD8A88680766},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:03+00
-76.9499999958218,38.9070000006025,51930,6D125328,Multiple_Gunshots,WashingtonDC6D,38.907,-76.95,2015/01/01 05:16:19+00,,,ShotSpotter_51930,{EC041C99-89F6-40CE-9771-7A1713E9BDBF},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:13+00
-76.9940000034432,38.8280000004703,51931,7D159784,Single_Gunshot,WashingtonDC7D,38.828,-76.994,2015/01/01 05:16:22+00,,,ShotSpotter_51931,{A23E9F56-0161-4558-BF51-C48FC89D6DB3},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:13+00
-76.9259999997985,38.8950000004996,51932,6D125329,Single_Gunshot,WashingtonDC6D,38.895,-76.926,2015/01/01 05:16:25+00,,,ShotSpotter_51932,{95C8792E-B3ED-48CC-ACEE-54912F33ABB2},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:05+00
-76.9939999939724,38.9330000015365,51933,5D47968,Multiple_Gunshots,WashingtonDC5D,38.933,-76.994,2015/01/01 05:16:31+00,,,ShotSpotter_51933,{95E47317-C810-4505-AB09-01BF37F275E7},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:57+00
-77.0079999937473,38.918000004644,51934,3D48867,Multiple_Gunshots,WashingtonDC3D,38.918,-77.008,2015/01/01 05:16:31+00,,,ShotSpotter_51934,{4822F278-3E1A-40FA-8060-59A22B9993A4},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:35+00
-76.9729999985585,38.9349999977124,51935,5D47969,Single_Gunshot,WashingtonDC5D,38.935,-76.973,2015/01/01 05:16:39+00,,,ShotSpotter_51935,{0158A9D5-DC93-47DE-B294-FABF18CA8676},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:07+00
-77.0219999988953,38.9389999999818,51936,4D42333,Multiple_Gunshots,WashingtonDC4D,38.939,-77.022,2015/01/01 05:16:40+00,,,ShotSpotter_51936,{A2F36110-BE97-4607-8C2C-36538C5C5334},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:03+00
-76.9910000042477,38.8599999979244,51937,7D159785,Multiple_Gunshots,WashingtonDC7D,38.86,-76.991,2015/01/01 05:16:43+00,,,ShotSpotter_51937,{FD6081EE-4E9D-48B9-A709-459E00A18476},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:40+00
-76.9759999960358,38.8489999982878,51938,7D159786,Multiple_Gunshots,WashingtonDC7D,38.849,-76.976,2015/01/01 05:16:51+00,,,ShotSpotter_51938,{853540E1-A438-481E-BA7E-4DCC044E015D},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:33+00
-77.005999994301,38.8280000002586,51939,7D159788,Multiple_Gunshots,WashingtonDC7D,38.828,-77.006,2015/01/01 05:16:57+00,,,ShotSpotter_51939,{0D49D1FA-2508-44CE-880A-C63D38DE29A0},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:22+00
-77.0260000031687,38.9519999976997,51940,4D42334,Multiple_Gunshots,WashingtonDC4D,38.952,-77.026,2015/01/01 05:17:11+00,,,ShotSpotter_51940,{B916DA2A-2382-422B-BE35-CAF3760F22B3},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:38+00
-76.936000001293,38.879000000947,51941,6D125331,Multiple_Gunshots,WashingtonDC6D,38.879,-76.936,2015/01/01 05:17:12+00,,,ShotSpotter_51941,{877E6ACB-B7D2-410A-99BE-F867586EEDCB},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:01+00
-76.9799999962145,38.8569999975761,51942,7D159791,Multiple_Gunshots,WashingtonDC7D,38.857,-76.98,2015/01/01 05:17:15+00,,,ShotSpotter_51942,{5038194D-4FCD-4C09-AB8A-31F5BA18782C},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:57+00
-77.0330000025271,38.9459999969416,51943,4D42335,Single_Gunshot,WashingtonDC4D,38.946,-77.033,2015/01/01 05:17:16+00,,,ShotSpotter_51943,{519BA1FF-3B61-40BC-8C3A-EA6AA7C551C8},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:14+00
-77.0330000025271,38.9459999969416,51944,3D48868,Single_Gunshot,WashingtonDC3D,38.946,-77.033,2015/01/01 05:17:17+00,,,ShotSpotter_51944,{397A60A8-742D-45B7-B12C-FD5C4D2D6644},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:35+00
-76.9889999972565,38.8909999975799,51945,1D64936,Single_Gunshot,WashingtonDC1D,38.891,-76.989,2015/01/01 05:17:23+00,,,ShotSpotter_51945,{FEECC5F7-CADA-4046-96AD-F1C0A302B25E},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:46+00
-76.9739999961011,38.9300000015968,51946,5D47974,Single_Gunshot,WashingtonDC5D,38.93,-76.974,2015/01/01 05:17:24+00,,,ShotSpotter_51946,{000FDACA-392A-4F7C-993A-5621FBD144F2},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:11+00
-76.9390000037704,38.8829999993641,51947,6D125332,Multiple_Gunshots,WashingtonDC6D,38.883,-76.939,2015/01/01 05:17:30+00,,,ShotSpotter_51947,{518BD27B-4A5E-4DB0-8D8C-7AB444755AAD},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:09+00
-77.0330000025271,38.9459999969416,51948,4D42336,Single_Gunshot,WashingtonDC4D,38.946,-77.033,2015/01/01 05:17:36+00,,,ShotSpotter_51948,{0EADB3FE-DD62-4774-9732-763AA6ECE90B},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:49+00
-77.0330000025271,38.9459999969416,51949,3D48869,Single_Gunshot,WashingtonDC3D,38.946,-77.033,2015/01/01 05:17:38+00,,,ShotSpotter_51949,{CAB8077C-7735-4264-8AA9-DBA4763B2CA4},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:20+00
-76.9249999986247,38.8950000023535,51950,6D125333,Single_Gunshot,WashingtonDC6D,38.895,-76.925,2015/01/01 05:17:40+00,,,ShotSpotter_51950,{7D2655FB-13B2-4042-894A-FB7BBBC875A1},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:50+00
-76.928999999335,38.9020000020296,51951,6D126663,Multiple_Gunshots,WashingtonDC6D,38.902,-76.929,2015/03/15 07:09:17+00,,,ShotSpotter_51951,{5E83D5E1-B762-416B-A24B-5618A2651E6A},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:14+00
-76.9299999948473,38.9020000019044,51952,6D126664,Multiple_Gunshots,WashingtonDC6D,38.902,-76.93,2015/03/15 07:09:23+00,,,ShotSpotter_51952,{F72BF015-A314-45A9-BE37-015E14629A81},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:32+00
-76.928999999335,38.9020000020296,51953,6D126665,Multiple_Gunshots,WashingtonDC6D,38.902,-76.929,2015/03/15 07:09:28+00,,,ShotSpotter_51953,{D100E1D7-3A24-4BC0-ACA7-F0056CEAFEBD},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:53+00
-76.928999999335,38.9020000020296,51954,6D126666,Multiple_Gunshots,WashingtonDC6D,38.902,-76.929,2015/03/15 07:09:37+00,,,ShotSpotter_51954,{B0A20318-468C-4510-B791-B4FE2E45C1A3},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:11+00
-76.9719999984817,38.8539999964506,51955,7D160624,Multiple_Gunshots,WashingtonDC7D,38.854,-76.972,2015/03/15 08:49:58+00,,,ShotSpotter_51955,{DE7526F3-622A-4091-9874-938B53B27FD9},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:44+00
-76.9719999984817,38.8539999964506,51956,7D160625,Single_Gunshot,WashingtonDC7D,38.854,-76.972,2015/03/15 08:50:03+00,,,ShotSpotter_51956,{60168A07-75CF-4D0D-9186-B9292368B091},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:15+00
-76.9730000010204,38.8539999977649,51957,7D160626,Single_Gunshot,WashingtonDC7D,38.854,-76.973,2015/03/15 08:50:05+00,,,ShotSpotter_51957,{5FA432F2-27EB-4A13-B5A7-B651A01E51D4},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:55+00
-76.9719999984817,38.8539999964506,51958,7D160627,Single_Gunshot,WashingtonDC7D,38.854,-76.972,2015/03/15 08:50:08+00,,,ShotSpotter_51958,{C01A81B4-9AAE-4C43-B19E-E2EF26131FC3},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:05+00
-76.998000001356,38.8410000029922,51959,7D160628,Multiple_Gunshots,WashingtonDC7D,38.841,-76.998,2015/03/15 09:34:18+00,,,ShotSpotter_51959,{E7FFC4B6-2F13-48A1-A126-E739E5E32E88},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:44+00
-76.9720000011051,38.8489999993221,51960,7D160629,Single_Gunshot,WashingtonDC7D,38.849,-76.972,2015/03/15 14:23:31+00,,,ShotSpotter_51960,{C87C7C98-9164-49B0-AEAE-8AE01C3355E9},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:53+00
-76.9589999993648,38.8879999986847,51961,6D126670,Multiple_Gunshots,WashingtonDC6D,38.888,-76.959,2015/03/16 00:06:17+00,,,ShotSpotter_51961,{1FB48F38-C36C-4CAC-A532-1722742CB0BD},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:11+00
-76.9859999965421,38.910999998634,51962,5D48424,Single_Gunshot,WashingtonDC5D,38.911,-76.986,2015/03/16 02:32:46+00,,,ShotSpotter_51962,{E9BE14FA-0F3C-4312-8DD8-489A014FF172},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:32+00
-76.9529999961991,38.8869999972896,51963,6D125003,Single_Gunshot,WashingtonDC6D,38.887,-76.953,2014/12/27 05:15:34+00,,,ShotSpotter_51963,{A6F3A2AE-328B-4B6E-AD39-AEC0757C2CD6},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:14+00
-76.9529999961991,38.8869999972896,51964,6D125004,Single_Gunshot,WashingtonDC6D,38.887,-76.953,2014/12/27 05:15:48+00,,,ShotSpotter_51964,{2A9B7145-BBA7-450C-A3AD-416E21625D72},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:55+00
-77.0019999939133,38.9140000026122,51965,5D47810,Single_Gunshot,WashingtonDC5D,38.914,-77.002,2014/12/27 06:01:08+00,,,ShotSpotter_51965,{B018D5F5-22F0-41B5-BDB0-B671F97E786D},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:34+00
-76.9840000047786,38.8629999985478,51966,6D125006,Single_Gunshot,WashingtonDC6D,38.863,-76.984,2014/12/27 06:05:53+00,,,ShotSpotter_51966,{F3F02EA3-4370-4D11-8F02-DB72427F6410},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:10:07+00
-77.0009999964012,38.8380000027944,51967,7D159502,Single_Gunshot,WashingtonDC7D,38.838,-77.001,2014/12/27 06:25:47+00,,,ShotSpotter_51967,{5EB93D2B-2EAD-4F4C-8729-47F5E8212538},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:55+00
-77.0090000041566,38.8270000023571,51968,7D159503,Multiple_Gunshots,WashingtonDC7D,38.827,-77.009,2014/12/27 06:32:26+00,,,ShotSpotter_51968,{6E539BC5-1CD9-444F-AB62-E61881D54F59},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:51+00
-76.9910000015518,38.8560000046874,51969,7D159505,Single_Gunshot,WashingtonDC7D,38.856,-76.991,2014/12/27 06:55:02+00,,,ShotSpotter_51969,{331BEABB-584F-4EA8-93AB-3923ED4935D1},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:09:49+00
-76.9710000014303,38.8560000022939,51970,7D159506,Multiple_Gunshots,WashingtonDC7D,38.856,-76.971,2014/12/27 06:56:37+00,,,ShotSpotter_51970,{3D1F6016-BE9F-4492-8404-D2CDC5DA75DD},JLAY,2021/03/10 21:45:53+00,DCGIS,2021/03/11 03:08:59+00
